negara,region,benua,bulan,tahun,jumlah_kunjungan_wisman
Belarus,East Europe,EUROPE,Maret,2021,156
Belarus,East Europe,EUROPE,April,2021,216
Belarus,East Europe,EUROPE,Mei,2021,159
Belarus,East Europe,EUROPE,Juni,2021,159
Belarus,East Europe,EUROPE,Juli,2021,158
Belarus,East Europe,EUROPE,Agustus,2021,227
Belarus,East Europe,EUROPE,September,2021,263
Belarus,East Europe,EUROPE,Oktober,2021,395
Belarus,East Europe,EUROPE,November,2021,645
Belarus,East Europe,EUROPE,Desember,2021,696
Bosnia Herzegovina,East Europe,EUROPE,Januari,2021,4
Bosnia Herzegovina,East Europe,EUROPE,Februari,2021,9
Bosnia Herzegovina,East Europe,EUROPE,Maret,2021,8
Bosnia Herzegovina,East Europe,EUROPE,April,2021,3
Bosnia Herzegovina,East Europe,EUROPE,Mei,2021,19
Bosnia Herzegovina,East Europe,EUROPE,Juni,2021,29
Bosnia Herzegovina,East Europe,EUROPE,Juli,2021,33
Bosnia Herzegovina,East Europe,EUROPE,Agustus,2021,55
Bosnia Herzegovina,East Europe,EUROPE,September,2021,44
Bosnia Herzegovina,East Europe,EUROPE,Oktober,2021,54
Bosnia Herzegovina,East Europe,EUROPE,November,2021,35
Bosnia Herzegovina,East Europe,EUROPE,Desember,2021,64
Bulgaria,East Europe,EUROPE,Januari,2021,27
Bulgaria,East Europe,EUROPE,Februari,2021,20
Bulgaria,East Europe,EUROPE,Maret,2021,43
Bulgaria,East Europe,EUROPE,April,2021,82
Bulgaria,East Europe,EUROPE,Mei,2021,111
Bulgaria,East Europe,EUROPE,Juni,2021,168
Bulgaria,East Europe,EUROPE,Juli,2021,192
Bulgaria,East Europe,EUROPE,Agustus,2021,260
Bulgaria,East Europe,EUROPE,September,2021,338
Bulgaria,East Europe,EUROPE,Oktober,2021,328
Bulgaria,East Europe,EUROPE,November,2021,462
Bulgaria,East Europe,EUROPE,Desember,2021,457
Ceko,East Europe,EUROPE,Januari,2021,53
Ceko,East Europe,EUROPE,Februari,2021,63
Ceko,East Europe,EUROPE,Maret,2021,103
Ceko,East Europe,EUROPE,April,2021,229
Ceko,East Europe,EUROPE,Mei,2021,357
Ceko,East Europe,EUROPE,Juni,2021,527
Ceko,East Europe,EUROPE,Juli,2021,835
Ceko,East Europe,EUROPE,Agustus,2021,720
Ceko,East Europe,EUROPE,September,2021,945
Ceko,East Europe,EUROPE,Oktober,2021,1169
Ceko,East Europe,EUROPE,November,2021,1288
Ceko,East Europe,EUROPE,Desember,2021,1318
Croasia,East Europe,EUROPE,Januari,2021,56
Croasia,East Europe,EUROPE,Februari,2021,46
Croasia,East Europe,EUROPE,Maret,2021,47
Croasia,East Europe,EUROPE,April,2021,60
Croasia,East Europe,EUROPE,Mei,2021,102
Croasia,East Europe,EUROPE,Juni,2021,146
Croasia,East Europe,EUROPE,Juli,2021,175
Croasia,East Europe,EUROPE,Agustus,2021,276
Croasia,East Europe,EUROPE,September,2021,197
Croasia,East Europe,EUROPE,Oktober,2021,213
Croasia,East Europe,EUROPE,November,2021,275
Croasia,East Europe,EUROPE,Desember,2021,267
Cyprus,East Europe,EUROPE,Januari,2021,2
Cyprus,East Europe,EUROPE,Februari,2021,8
Cyprus,East Europe,EUROPE,Maret,2021,13
Cyprus,East Europe,EUROPE,April,2021,34
Cyprus,East Europe,EUROPE,Mei,2021,46
Cyprus,East Europe,EUROPE,Juni,2021,63
Cyprus,East Europe,EUROPE,Juli,2021,181
Cyprus,East Europe,EUROPE,Agustus,2021,437
Cyprus,East Europe,EUROPE,September,2021,149
Cyprus,East Europe,EUROPE,Oktober,2021,133
Cyprus,East Europe,EUROPE,November,2021,90
Cyprus,East Europe,EUROPE,Desember,2021,103
Estonia,East Europe,EUROPE,Januari,2021,17
Estonia,East Europe,EUROPE,Februari,2021,26
Estonia,East Europe,EUROPE,Maret,2021,29
Estonia,East Europe,EUROPE,April,2021,84
Estonia,East Europe,EUROPE,Mei,2021,86
Estonia,East Europe,EUROPE,Juni,2021,117
Estonia,East Europe,EUROPE,Juli,2021,105
Estonia,East Europe,EUROPE,Agustus,2021,132
Estonia,East Europe,EUROPE,September,2021,179
Estonia,East Europe,EUROPE,Oktober,2021,320
Estonia,East Europe,EUROPE,November,2021,406
Estonia,East Europe,EUROPE,Desember,2021,623
Georgia,East Europe,EUROPE,Januari,2021,7
Georgia,East Europe,EUROPE,Februari,2021,15
Georgia,East Europe,EUROPE,Maret,2021,16
Georgia,East Europe,EUROPE,April,2021,40
Georgia,East Europe,EUROPE,Mei,2021,54
Georgia,East Europe,EUROPE,Juni,2021,76
Georgia,East Europe,EUROPE,Juli,2021,49
Georgia,East Europe,EUROPE,Agustus,2021,62
Georgia,East Europe,EUROPE,September,2021,44
Georgia,East Europe,EUROPE,Oktober,2021,62
Georgia,East Europe,EUROPE,November,2021,50
Georgia,East Europe,EUROPE,Desember,2021,60
Hongaria,East Europe,EUROPE,Januari,2021,43
Hongaria,East Europe,EUROPE,Februari,2021,54
Hongaria,East Europe,EUROPE,Maret,2021,93
Hongaria,East Europe,EUROPE,April,2021,236
Hongaria,East Europe,EUROPE,Mei,2021,354
Hongaria,East Europe,EUROPE,Juni,2021,541
Hongaria,East Europe,EUROPE,Juli,2021,601
Hongaria,East Europe,EUROPE,Agustus,2021,790
Hongaria,East Europe,EUROPE,September,2021,812
Hongaria,East Europe,EUROPE,Oktober,2021,1203
Hongaria,East Europe,EUROPE,November,2021,747
Hongaria,East Europe,EUROPE,Desember,2021,910
Latvia,East Europe,EUROPE,Januari,2021,56
Latvia,East Europe,EUROPE,Februari,2021,47
Latvia,East Europe,EUROPE,Maret,2021,92
Latvia,East Europe,EUROPE,April,2021,84
Latvia,East Europe,EUROPE,Mei,2021,88
Latvia,East Europe,EUROPE,Juni,2021,132
Latvia,East Europe,EUROPE,Juli,2021,118
Latvia,East Europe,EUROPE,Agustus,2021,180
Latvia,East Europe,EUROPE,September,2021,257
Latvia,East Europe,EUROPE,Oktober,2021,349
Latvia,East Europe,EUROPE,November,2021,497
Latvia,East Europe,EUROPE,Desember,2021,578
Lithuania,East Europe,EUROPE,Januari,2021,39
Lithuania,East Europe,EUROPE,Februari,2021,31
Lithuania,East Europe,EUROPE,Maret,2021,51
Lithuania,East Europe,EUROPE,April,2021,91
Lithuania,East Europe,EUROPE,Mei,2021,219
Lithuania,East Europe,EUROPE,Juni,2021,281
Lithuania,East Europe,EUROPE,Juli,2021,332
Lithuania,East Europe,EUROPE,Agustus,2021,424
Lithuania,East Europe,EUROPE,September,2021,479
Lithuania,East Europe,EUROPE,Oktober,2021,654
Lithuania,East Europe,EUROPE,November,2021,680
Lithuania,East Europe,EUROPE,Desember,2021,810
Macedonia,East Europe,EUROPE,Januari,2021,0
Macedonia,East Europe,EUROPE,Februari,2021,1
Macedonia,East Europe,EUROPE,Maret,2021,4
Macedonia,East Europe,EUROPE,April,2021,8
Macedonia,East Europe,EUROPE,Mei,2021,11
Macedonia,East Europe,EUROPE,Juni,2021,8
Macedonia,East Europe,EUROPE,Juli,2021,13
Macedonia,East Europe,EUROPE,Agustus,2021,22
Macedonia,East Europe,EUROPE,September,2021,19
Macedonia,East Europe,EUROPE,Oktober,2021,20
Macedonia,East Europe,EUROPE,November,2021,48
Macedonia,East Europe,EUROPE,Desember,2021,30
Moldova,East Europe,EUROPE,Januari,2021,9
Moldova,East Europe,EUROPE,Februari,2021,7
Moldova,East Europe,EUROPE,Maret,2021,26
Moldova,East Europe,EUROPE,April,2021,43
Moldova,East Europe,EUROPE,Mei,2021,36
Moldova,East Europe,EUROPE,Juni,2021,17
Moldova,East Europe,EUROPE,Juli,2021,22
Moldova,East Europe,EUROPE,Agustus,2021,35
Moldova,East Europe,EUROPE,September,2021,17
Moldova,East Europe,EUROPE,Oktober,2021,37
Moldova,East Europe,EUROPE,November,2021,54
Moldova,East Europe,EUROPE,Desember,2021,48
Polandia,East Europe,EUROPE,Januari,2021,89
Polandia,East Europe,EUROPE,Februari,2021,74
Polandia,East Europe,EUROPE,Maret,2021,201
Polandia,East Europe,EUROPE,April,2021,652
Polandia,East Europe,EUROPE,Mei,2021,1161
Polandia,East Europe,EUROPE,Juni,2021,1531
Polandia,East Europe,EUROPE,Juli,2021,1921
Polandia,East Europe,EUROPE,Agustus,2021,2509
Polandia,East Europe,EUROPE,September,2021,2742
Polandia,East Europe,EUROPE,Oktober,2021,2785
Polandia,East Europe,EUROPE,November,2021,2676
Polandia,East Europe,EUROPE,Desember,2021,2060
Romania,East Europe,EUROPE,Januari,2021,76
Romania,East Europe,EUROPE,Februari,2021,71
Romania,East Europe,EUROPE,Maret,2021,134
Romania,East Europe,EUROPE,April,2021,243
Romania,East Europe,EUROPE,Mei,2021,501
Romania,East Europe,EUROPE,Juni,2021,704
Romania,East Europe,EUROPE,Juli,2021,886
Romania,East Europe,EUROPE,Agustus,2021,1372
Romania,East Europe,EUROPE,September,2021,1303
Romania,East Europe,EUROPE,Oktober,2021,1466
Romania,East Europe,EUROPE,November,2021,1254
Romania,East Europe,EUROPE,Desember,2021,1886
Montenegro,East Europe,EUROPE,Januari,2021,2
Montenegro,East Europe,EUROPE,Februari,2021,8
Montenegro,East Europe,EUROPE,Maret,2021,8
Montenegro,East Europe,EUROPE,April,2021,13
Montenegro,East Europe,EUROPE,Mei,2021,8
Montenegro,East Europe,EUROPE,Juni,2021,2
Montenegro,East Europe,EUROPE,Juli,2021,17
Montenegro,East Europe,EUROPE,Agustus,2021,8
Montenegro,East Europe,EUROPE,September,2021,7
Montenegro,East Europe,EUROPE,Oktober,2021,18
Montenegro,East Europe,EUROPE,November,2021,20
Montenegro,East Europe,EUROPE,Desember,2021,17
Serbia,East Europe,EUROPE,Januari,2021,15
Serbia,East Europe,EUROPE,Februari,2021,5
Serbia,East Europe,EUROPE,Maret,2021,16
Serbia,East Europe,EUROPE,April,2021,27
Serbia,East Europe,EUROPE,Mei,2021,48
Serbia,East Europe,EUROPE,Juni,2021,90
Serbia,East Europe,EUROPE,Juli,2021,123
Serbia,East Europe,EUROPE,Agustus,2021,180
Serbia,East Europe,EUROPE,September,2021,181
Serbia,East Europe,EUROPE,Oktober,2021,286
Serbia,East Europe,EUROPE,November,2021,198
Serbia,East Europe,EUROPE,Desember,2021,248
Slovakia,East Europe,EUROPE,Januari,2021,16
Slovakia,East Europe,EUROPE,Februari,2021,24
Slovakia,East Europe,EUROPE,Maret,2021,36
Slovakia,East Europe,EUROPE,April,2021,107
Slovakia,East Europe,EUROPE,Mei,2021,184
Slovakia,East Europe,EUROPE,Juni,2021,244
Slovakia,East Europe,EUROPE,Juli,2021,348
Slovakia,East Europe,EUROPE,Agustus,2021,374
Slovakia,East Europe,EUROPE,September,2021,360
Slovakia,East Europe,EUROPE,Oktober,2021,438
Slovakia,East Europe,EUROPE,November,2021,453
Slovakia,East Europe,EUROPE,Desember,2021,462
Slovenia,East Europe,EUROPE,Januari,2021,9
Slovenia,East Europe,EUROPE,Februari,2021,16
Slovenia,East Europe,EUROPE,Maret,2021,8
Slovenia,East Europe,EUROPE,April,2021,46
Slovenia,East Europe,EUROPE,Mei,2021,40
Slovenia,East Europe,EUROPE,Juni,2021,114
Slovenia,East Europe,EUROPE,Juli,2021,184
Slovenia,East Europe,EUROPE,Agustus,2021,181
Slovenia,East Europe,EUROPE,September,2021,183
Slovenia,East Europe,EUROPE,Oktober,2021,203
Slovenia,East Europe,EUROPE,November,2021,146
Slovenia,East Europe,EUROPE,Desember,2021,217
Ukraine,East Europe,EUROPE,Januari,2021,458
Ukraine,East Europe,EUROPE,Februari,2021,441
Ukraine,East Europe,EUROPE,Maret,2021,495
Ukraine,East Europe,EUROPE,April,2021,664
Ukraine,East Europe,EUROPE,Mei,2021,494
Ukraine,East Europe,EUROPE,Juni,2021,687
Ukraine,East Europe,EUROPE,Juli,2021,740
Ukraine,East Europe,EUROPE,Agustus,2021,1001
Ukraine,East Europe,EUROPE,September,2021,1045
Ukraine,East Europe,EUROPE,Oktober,2021,1257
Ukraine,East Europe,EUROPE,November,2021,1652
Ukraine,East Europe,EUROPE,Desember,2021,2494
Yunani,East Europe,EUROPE,Januari,2021,56
Yunani,East Europe,EUROPE,Februari,2021,41
Yunani,East Europe,EUROPE,Maret,2021,78
Yunani,East Europe,EUROPE,April,2021,143
Yunani,East Europe,EUROPE,Mei,2021,176
Yunani,East Europe,EUROPE,Juni,2021,242
Yunani,East Europe,EUROPE,Juli,2021,489
Yunani,East Europe,EUROPE,Agustus,2021,1118
Yunani,East Europe,EUROPE,September,2021,625
Yunani,East Europe,EUROPE,Oktober,2021,702
Yunani,East Europe,EUROPE,November,2021,707
Yunani,East Europe,EUROPE,Desember,2021,947
Other East Europe,East Europe,EUROPE,Januari,2021,0
Other East Europe,East Europe,EUROPE,Februari,2021,0
Other East Europe,East Europe,EUROPE,Maret,2021,0
Other East Europe,East Europe,EUROPE,April,2021,0
Other East Europe,East Europe,EUROPE,Mei,2021,1
Other East Europe,East Europe,EUROPE,Juni,2021,0
Other East Europe,East Europe,EUROPE,Juli,2021,0
Other East Europe,East Europe,EUROPE,Agustus,2021,1
Other East Europe,East Europe,EUROPE,September,2021,0
Other East Europe,East Europe,EUROPE,Oktober,2021,4
Other East Europe,East Europe,EUROPE,November,2021,3
Other East Europe,East Europe,EUROPE,Desember,2021,0
United States of America,America,AMERICA,Januari,2021,1369
United States of America,America,AMERICA,Februari,2021,1607
United States of America,America,AMERICA,Maret,2021,1224
United States of America,America,AMERICA,April,2021,1804
United States of America,America,AMERICA,Mei,2021,2159
United States of America,America,AMERICA,Juni,2021,2131
United States of America,America,AMERICA,Juli,2021,2508
United States of America,America,AMERICA,Agustus,2021,1735
United States of America,America,AMERICA,September,2021,1337
United States of America,America,AMERICA,Oktober,2021,2116
United States of America,America,AMERICA,November,2021,2306
United States of America,America,AMERICA,Desember,2021,1666
Canada,America,AMERICA,Januari,2021,14
Canada,America,AMERICA,Februari,2021,76
Canada,America,AMERICA,Maret,2021,76
Canada,America,AMERICA,April,2021,127
Canada,America,AMERICA,Mei,2021,127
Canada,America,AMERICA,Juni,2021,137
Canada,America,AMERICA,Juli,2021,71
Canada,America,AMERICA,Agustus,2021,21
Canada,America,AMERICA,September,2021,64
Canada,America,AMERICA,Oktober,2021,166
Canada,America,AMERICA,November,2021,210
Canada,America,AMERICA,Desember,2021,153
Belize,Central America,AMERICA,Januari,2021,0
Belize,Central America,AMERICA,Februari,2021,0
Belize,Central America,AMERICA,Maret,2021,0
Belize,Central America,AMERICA,April,2021,1
Belize,Central America,AMERICA,Mei,2021,0
Belize,Central America,AMERICA,Juni,2021,0
Belize,Central America,AMERICA,Juli,2021,0
Belize,Central America,AMERICA,Agustus,2021,0
Belize,Central America,AMERICA,September,2021,0
Belize,Central America,AMERICA,Oktober,2021,1
Belize,Central America,AMERICA,November,2021,0
Belize,Central America,AMERICA,Desember,2021,0
Costarika,Central America,AMERICA,Januari,2021,4
Costarika,Central America,AMERICA,Februari,2021,0
Costarika,Central America,AMERICA,Maret,2021,1
Costarika,Central America,AMERICA,April,2021,1
Costarika,Central America,AMERICA,Mei,2021,4
Costarika,Central America,AMERICA,Juni,2021,7
Costarika,Central America,AMERICA,Juli,2021,2
Costarika,Central America,AMERICA,Agustus,2021,0
Costarika,Central America,AMERICA,September,2021,4
Costarika,Central America,AMERICA,Oktober,2021,0
Costarika,Central America,AMERICA,November,2021,3
Costarika,Central America,AMERICA,Desember,2021,3
El Salvador,Central America,AMERICA,Januari,2021,0
El Salvador,Central America,AMERICA,Februari,2021,0
El Salvador,Central America,AMERICA,Maret,2021,1
El Salvador,Central America,AMERICA,April,2021,0
El Salvador,Central America,AMERICA,Mei,2021,0
El Salvador,Central America,AMERICA,Juni,2021,0
El Salvador,Central America,AMERICA,Juli,2021,0
El Salvador,Central America,AMERICA,Agustus,2021,1
El Salvador,Central America,AMERICA,September,2021,0
El Salvador,Central America,AMERICA,Oktober,2021,1
El Salvador,Central America,AMERICA,November,2021,0
El Salvador,Central America,AMERICA,Desember,2021,0
Guatemala,Central America,AMERICA,Januari,2021,2
Guatemala,Central America,AMERICA,Februari,2021,1
Guatemala,Central America,AMERICA,Maret,2021,0
Guatemala,Central America,AMERICA,April,2021,3
Guatemala,Central America,AMERICA,Mei,2021,0
Guatemala,Central America,AMERICA,Juni,2021,3
Guatemala,Central America,AMERICA,Juli,2021,0
Guatemala,Central America,AMERICA,Agustus,2021,1
Guatemala,Central America,AMERICA,September,2021,0
Guatemala,Central America,AMERICA,Oktober,2021,0
Guatemala,Central America,AMERICA,November,2021,2
Guatemala,Central America,AMERICA,Desember,2021,0
Honduras,Central America,AMERICA,Januari,2021,0
Honduras,Central America,AMERICA,Februari,2021,1
Honduras,Central America,AMERICA,Maret,2021,1
Honduras,Central America,AMERICA,April,2021,1
Honduras,Central America,AMERICA,Mei,2021,4
Honduras,Central America,AMERICA,Juni,2021,2
Honduras,Central America,AMERICA,Juli,2021,0
Honduras,Central America,AMERICA,Agustus,2021,0
Honduras,Central America,AMERICA,September,2021,1
Honduras,Central America,AMERICA,Oktober,2021,0
Honduras,Central America,AMERICA,November,2021,0
Honduras,Central America,AMERICA,Desember,2021,8
Nicaragua,Central America,AMERICA,Januari,2021,0
Nicaragua,Central America,AMERICA,Februari,2021,0
Nicaragua,Central America,AMERICA,Maret,2021,0
Nicaragua,Central America,AMERICA,April,2021,0
Nicaragua,Central America,AMERICA,Mei,2021,0
Nicaragua,Central America,AMERICA,Juni,2021,1
Nicaragua,Central America,AMERICA,Juli,2021,0
Nicaragua,Central America,AMERICA,Agustus,2021,0
Nicaragua,Central America,AMERICA,September,2021,0
Nicaragua,Central America,AMERICA,Oktober,2021,0
Nicaragua,Central America,AMERICA,November,2021,0
Nicaragua,Central America,AMERICA,Desember,2021,1
Panama,Central America,AMERICA,Januari,2021,2
Panama,Central America,AMERICA,Februari,2021,1
Panama,Central America,AMERICA,Maret,2021,5
Panama,Central America,AMERICA,April,2021,2
Panama,Central America,AMERICA,Mei,2021,1
Panama,Central America,AMERICA,Juni,2021,0
Panama,Central America,AMERICA,Juli,2021,2
Panama,Central America,AMERICA,Agustus,2021,4
Panama,Central America,AMERICA,September,2021,0
Panama,Central America,AMERICA,Oktober,2021,1
Panama,Central America,AMERICA,November,2021,1
Panama,Central America,AMERICA,Desember,2021,2
Argentina,South America,AMERICA,Januari,2021,2
Argentina,South America,AMERICA,Februari,2021,4
Argentina,South America,AMERICA,Maret,2021,7
Argentina,South America,AMERICA,April,2021,17
Argentina,South America,AMERICA,Mei,2021,11
Argentina,South America,AMERICA,Juni,2021,14
Argentina,South America,AMERICA,Juli,2021,9
Argentina,South America,AMERICA,Agustus,2021,2
Argentina,South America,AMERICA,September,2021,5
Argentina,South America,AMERICA,Oktober,2021,6
Argentina,South America,AMERICA,November,2021,23
Argentina,South America,AMERICA,Desember,2021,14
Bolivia,South America,AMERICA,Januari,2021,1
Bolivia,South America,AMERICA,Februari,2021,1
Bolivia,South America,AMERICA,Maret,2021,0
Bolivia,South America,AMERICA,April,2021,0
Bolivia,South America,AMERICA,Mei,2021,0
Bolivia,South America,AMERICA,Juni,2021,1
Bolivia,South America,AMERICA,Juli,2021,2
Bolivia,South America,AMERICA,Agustus,2021,0
Bolivia,South America,AMERICA,September,2021,0
Bolivia,South America,AMERICA,Oktober,2021,0
Bolivia,South America,AMERICA,November,2021,4
Bolivia,South America,AMERICA,Desember,2021,0
Brazilia,South America,AMERICA,Januari,2021,45
Brazilia,South America,AMERICA,Februari,2021,56
Brazilia,South America,AMERICA,Maret,2021,84
Brazilia,South America,AMERICA,April,2021,117
Brazilia,South America,AMERICA,Mei,2021,111
Brazilia,South America,AMERICA,Juni,2021,136
Brazilia,South America,AMERICA,Juli,2021,60
Brazilia,South America,AMERICA,Agustus,2021,24
Brazilia,South America,AMERICA,September,2021,41
Brazilia,South America,AMERICA,Oktober,2021,79
Brazilia,South America,AMERICA,November,2021,114
Brazilia,South America,AMERICA,Desember,2021,85
Chili,South America,AMERICA,Januari,2021,0
Chili,South America,AMERICA,Februari,2021,2
Chili,South America,AMERICA,Maret,2021,4
Chili,South America,AMERICA,April,2021,7
Chili,South America,AMERICA,Mei,2021,10
Chili,South America,AMERICA,Juni,2021,18
Chili,South America,AMERICA,Juli,2021,11
Chili,South America,AMERICA,Agustus,2021,0
Chili,South America,AMERICA,September,2021,7
Chili,South America,AMERICA,Oktober,2021,6
Chili,South America,AMERICA,November,2021,9
Chili,South America,AMERICA,Desember,2021,17
Ekuador,South America,AMERICA,Januari,2021,2
Ekuador,South America,AMERICA,Februari,2021,1
Ekuador,South America,AMERICA,Maret,2021,0
Ekuador,South America,AMERICA,April,2021,1
Ekuador,South America,AMERICA,Mei,2021,0
Ekuador,South America,AMERICA,Juni,2021,0
Ekuador,South America,AMERICA,Juli,2021,1
Ekuador,South America,AMERICA,Agustus,2021,1
Ekuador,South America,AMERICA,September,2021,0
Ekuador,South America,AMERICA,Oktober,2021,2
Ekuador,South America,AMERICA,November,2021,3
Ekuador,South America,AMERICA,Desember,2021,5
Falkland Islands,South America,AMERICA,Januari,2021,0
Falkland Islands,South America,AMERICA,Februari,2021,0
Falkland Islands,South America,AMERICA,Maret,2021,0
Falkland Islands,South America,AMERICA,April,2021,0
Falkland Islands,South America,AMERICA,Mei,2021,0
Falkland Islands,South America,AMERICA,Juni,2021,0
Falkland Islands,South America,AMERICA,Juli,2021,0
Falkland Islands,South America,AMERICA,Agustus,2021,0
Falkland Islands,South America,AMERICA,September,2021,0
Falkland Islands,South America,AMERICA,Oktober,2021,0
Falkland Islands,South America,AMERICA,November,2021,0
Falkland Islands,South America,AMERICA,Desember,2021,0
Guiana,South America,AMERICA,Januari,2021,0
Guiana,South America,AMERICA,Februari,2021,0
Guiana,South America,AMERICA,Maret,2021,0
Guiana,South America,AMERICA,April,2021,0
Guiana,South America,AMERICA,Mei,2021,0
Guiana,South America,AMERICA,Juni,2021,0
Guiana,South America,AMERICA,Juli,2021,0
Guiana,South America,AMERICA,Agustus,2021,0
Guiana,South America,AMERICA,September,2021,0
Guiana,South America,AMERICA,Oktober,2021,0
Guiana,South America,AMERICA,November,2021,0
Guiana,South America,AMERICA,Desember,2021,0
Guyana,South America,AMERICA,Januari,2021,0
Guyana,South America,AMERICA,Februari,2021,0
Guyana,South America,AMERICA,Maret,2021,0
Guyana,South America,AMERICA,April,2021,1
Guyana,South America,AMERICA,Mei,2021,0
Guyana,South America,AMERICA,Juni,2021,1
Guyana,South America,AMERICA,Juli,2021,0
Guyana,South America,AMERICA,Agustus,2021,0
Guyana,South America,AMERICA,September,2021,0
Guyana,South America,AMERICA,Oktober,2021,0
Guyana,South America,AMERICA,November,2021,0
Guyana,South America,AMERICA,Desember,2021,0
Kolombia,South America,AMERICA,Januari,2021,1
Kolombia,South America,AMERICA,Februari,2021,9
Kolombia,South America,AMERICA,Maret,2021,3
Kolombia,South America,AMERICA,April,2021,7
Kolombia,South America,AMERICA,Mei,2021,15
Kolombia,South America,AMERICA,Juni,2021,19
Kolombia,South America,AMERICA,Juli,2021,5
Kolombia,South America,AMERICA,Agustus,2021,3
Kolombia,South America,AMERICA,September,2021,8
Kolombia,South America,AMERICA,Oktober,2021,6
Kolombia,South America,AMERICA,November,2021,15
Kolombia,South America,AMERICA,Desember,2021,5
Paraguay,South America,AMERICA,Januari,2021,0
Paraguay,South America,AMERICA,Februari,2021,0
Paraguay,South America,AMERICA,Maret,2021,1
Paraguay,South America,AMERICA,April,2021,0
Paraguay,South America,AMERICA,Mei,2021,1
Paraguay,South America,AMERICA,Juni,2021,0
Paraguay,South America,AMERICA,Juli,2021,0
Paraguay,South America,AMERICA,Agustus,2021,0
Paraguay,South America,AMERICA,September,2021,0
